user_id,eval_set,last_product_ids
48236,train,"16185, 7980, 11773, 48031, 46338, 33698, 32859, 15924, 5025, 38050, 23734, 3310, 34863, 2202, 9065, 12276, 14335, 47993, 49615, 37215, 33624"
145730,train,"32578, 13176, 21903, 27086, 47209, 30391, 27966, 26604, 38456, 3957, 4989, 17421, 9839, 31717, 8518, 26209, 27521"
26632,train,"16908, 5785, 10070, 45007, 4086, 1947, 2677, 24852, 22963, 46979, 43961, 23737, 31717, 28204, 11140, 24964, 39696, 2063, 21903, 35469, 1416, 20023, 8872, 18606, 5708, 48056, 8394, 44359, 28745, 35535, 43789, 34243, 25522, 17273, 27344, 10089, 3248"
40834,test,"36438, 16896, 5224, 5068, 24473, 38067"
77916,train,43654
173750,test,"38156, 48280, 14024"
184658,test,"34969, 34300, 37067, 46654, 49401"
164471,test,"2966, 24954, 18926, 13351, 40571, 6348, 37464, 4957, 8061, 21137, 22035, 25837, 17949, 43693, 41844"
99052,train,"48364, 13176, 47209, 4812, 46979, 44632, 49044, 11520, 18362, 36695, 9839, 21616, 3464, 41806, 21137, 5134, 39468, 35993, 13802, 23165, 30995, 28928, 21903, 43789, 35939, 26209, 47626, 25133, 43768, 33636, 39619, 39275, 43764, 41149, 31964"
44519,train,"8518, 45007, 17794, 47209, 5876, 37971"
188033,train,"15576, 13541, 44632, 27344, 260, 2664, 43512"
59522,train,"15392, 38881, 1447, 27831, 31573, 29077, 8866, 21841, 21384"
32707,test,"18093, 24132, 18362, 21497, 27307, 33819, 43961, 36695, 48823, 16797, 19691, 15613, 43967, 38890, 45296, 19389, 10040, 28031, 27471, 2390, 386, 9724, 37509, 31423, 41591, 4516, 34952, 6166, 34619, 20082, 28188"
203028,test,"7559, 47792, 48171, 28535, 33120, 49683, 18531, 1090, 42585, 22035, 21267, 9839, 42736"
20083,test,"28928, 45437, 7806, 13779, 1443, 43764, 15707, 23373, 611, 19677, 27531"
61822,train,"8277, 26209, 49235, 21903, 36256, 5337, 16185, 31717, 27104, 8424, 17794, 30169, 33731, 47734, 20323, 42828, 29662, 5240, 38374, 7955, 13740"
1719,train,"14221, 28928, 38164, 33043, 5031, 49628, 3464, 38427, 41950"
15516,test,"23383, 13176, 32864, 45918, 40568, 19311, 6972, 26873, 34590, 47491, 7929, 22395, 44449, 33672, 2694, 7681, 8277, 15210, 38288, 18370, 21938, 39040, 18535, 6332, 39968"
142857,test,"7179, 2775, 21207"
31544,train,"13176, 3434, 25901, 31215, 46842, 48370, 33198, 48086, 47317, 31502, 17295, 19584, 46654"
151896,train,"16914, 21137, 35845, 38154"
28745,train,"5876, 45066, 40156, 13984, 30489, 24964, 43961, 34134, 46979, 36036"
104709,train,"31981, 18399, 12863, 4889, 12564, 2099, 6128, 13110, 20269, 6187, 42372, 44156"
87834,test,"31048, 14999, 13176, 1709, 23265"
127272,test,"2132, 45938, 39921, 27663, 3990, 15664, 48491, 8528, 42768, 47194, 6009, 49323, 6478, 8859, 30201, 18135, 16349, 41950, 10032, 10246, 21023, 34024, 31506, 32033, 9170, 37646"
205991,test,"47893, 2078, 38562, 28204, 9076, 20597"
112116,train,"49176, 43209, 38739, 38063, 47843"
118821,train,"40338, 12980, 8670, 22736, 20561, 33664, 39411, 10255, 19488, 35206, 41276, 455"
126216,train,"45007, 41065, 40706, 17862, 28928, 47672, 3952, 10923, 46979, 17634, 20114, 47626, 5818, 38266, 24561, 42625, 47766"
182432,test,"9656, 22513, 17805, 28754, 19417"
171513,test,"30773, 22395, 36412, 22504, 47209, 28985, 49327, 20710, 21938, 25197, 4799, 15872"
166880,test,"43154, 8475, 39275, 47766, 30638, 8069"
37564,train,"17146, 41498"
167809,train,"27307, 48527, 13230, 19604, 23082, 11123, 44234, 24954, 35506, 18460, 23909, 39560, 20937, 20676, 35206, 24382, 14147, 41319, 33438, 24217, 46402, 13077, 27344, 29432, 8460, 45948"
98044,train,"42344, 40257, 3332, 24852"
35626,test,"20723, 24852, 27737, 31640, 13702, 566, 21174, 30353, 47209, 49175, 6300, 45106, 33215, 40706, 45007, 10246"
57456,test,"13176, 5077, 38273, 19384, 24583, 7948, 49119, 13431, 2447, 49404, 41319"
126099,test,"35951, 10605, 149, 43545"
185203,train,"1234, 38689, 5449, 4428, 47792, 18394, 9597, 16797, 4945, 49235, 44949, 20431, 18027, 36994, 24852"
17854,train,"41665, 44201, 48835, 49236, 19508, 9364, 41844, 31433, 26606, 27544, 4472, 22935, 30391, 13176, 26369, 48628, 40310, 6873, 35167, 39121, 38012, 810, 18340, 16552, 31927, 35221, 21709, 25466, 37029, 37646, 25824, 23645, 23517, 9839, 21903"
58115,test,31506
69223,train,"20082, 196, 25844, 22695, 30495, 12564, 42505, 43565"
116827,train,"16974, 13575, 4724, 8048, 20940, 47992"
39392,train,"28278, 23375, 19057, 24499, 46047"
160085,test,"25890, 15200, 39921, 18382, 13646, 21137"
83303,test,"8518, 28570, 24993, 47626, 12409, 31130, 13510, 40789, 40724, 18689, 12576, 26209, 44759, 31717, 47734, 34012, 13852, 27999, 25910, 19322, 37067, 45066, 37646, 33768, 36695, 9698, 38650, 44359, 34276, 15984"
114380,test,"24964, 13629, 30391, 19613, 48775, 31717, 31553, 41065, 23165, 22825, 46969, 43122, 29413"
178945,train,"3469, 17835, 26738, 19370, 3599, 9178, 32467, 42450, 11710, 5450, 48364, 34358, 8518, 42701, 22745, 27664, 45123, 22115, 48697, 49235, 33768, 21903, 43789, 9270, 26209, 29941, 10305, 27625, 27521, 43961"
49470,train,"37464, 32734, 38273, 34320, 14074, 20178"
20749,test,"23543, 21903, 5479, 26298, 46425, 38310, 11408, 18242, 23440, 24889"
26245,train,"7461, 22170, 28849, 14947, 5450, 16254, 3896, 38772, 18479, 40723, 4920, 40571"
163383,test,"5785, 17949, 27454, 41149, 26278, 2452, 11520, 24413, 24706, 42450, 22559, 25659"
91074,train,"24838, 24852, 20888, 47766, 34050, 35264, 15937, 27845, 24964, 41658"
176582,train,"6567, 21137, 9934, 16462, 13431, 47209, 33120, 22935, 35628, 25824, 45633, 29662, 23165, 24852, 27392"
129273,test,"38511, 2536, 35056"
131562,train,"13176, 31717, 34126, 47209, 47734, 39984, 46087, 19660, 43504, 32610, 48848"
181971,train,"31562, 17794, 29334, 9092, 18432, 19125, 26209, 186, 37982, 15436"
173365,test,"24838, 24852, 18689, 12075, 27544, 21019, 42244"
169084,train,"47766, 42736, 1360, 45007, 45066, 20842, 1158, 46667, 5373"
119865,train,"13176, 5077, 48287, 22474, 22963, 44479, 19057, 5212, 33636, 18094, 40174, 20082, 20512, 5764, 18691"
151861,test,"44310, 23029, 39877, 26168, 47209, 23044, 44970, 45007, 37687, 47626, 24184, 28849, 4163"
181124,train,"31504, 41063, 21137, 5450, 30489, 10497, 48246, 14514"
206025,train,"14084, 18305, 46524, 45123, 5794, 9076, 20842, 43086, 2295, 15290, 48745, 18583, 21051"
23244,train,"37067, 5115, 45646, 33845, 5212, 21137, 46969, 33352, 31869, 30949, 45066, 17949, 16617, 41593, 43765, 4675, 40449, 35769, 26604, 22308, 10017, 21616, 36735, 34339, 25489, 38544, 19354, 37718, 18598"
147076,train,"24852, 27307, 27966, 48230, 28682, 17080, 8516, 35140, 8192, 47766, 6948, 46979, 33845, 2825, 22035, 26369, 47759, 21616, 18531, 42585, 46584, 260, 17600, 20406, 26209, 39166, 4445, 29987, 17568, 28476, 38400, 5886, 22298, 2966, 13251, 33731, 38192, 39249, 29662, 39275, 48205, 35749"
181231,test,"39247, 19106, 196, 13679, 12894, 21432, 25949, 37940, 46817, 36956, 48071, 28634, 29849, 43283, 16797, 14161, 21288, 42512, 9076, 6670, 21936, 790, 20561, 36603, 16696, 28836, 25146"
186812,test,"30720, 12341, 44683, 33147, 8048, 7252, 17207, 5068, 27790"
9007,train,"33198, 42450, 5785, 46654, 45763, 24852, 5876, 13733, 47271, 49224, 20114, 30169, 31717, 47209, 21616, 24622, 5618, 44449, 22963, 49471, 42145, 2589, 5699, 49518, 5467"
1298,train,"13176, 45066, 39877, 39928, 3, 23288, 43122, 23585, 5450, 14650, 10862, 28219, 44910, 8174, 42265, 25199"
75517,train,"5547, 42617, 8670, 18849, 9570, 16868, 28745"
96564,test,"49273, 34217, 24631, 19893, 23695"
52279,test,"22142, 25659, 31553, 13988, 9839, 4605, 24964, 40761, 46969, 329, 27999, 9550, 31378, 47626, 5612"
100038,train,"17794, 24241, 41596, 34134, 41950, 38650, 4605, 33746, 41787, 13176, 21137, 5785, 35461, 20380, 581, 44359, 6210, 16185, 41836, 43192"
45331,test,"4605, 22395, 31961, 10677, 10749, 42768, 18479, 1490, 11520, 12395, 27521, 21903, 46802, 17948, 46667, 13984, 15630, 30489, 42265, 32240, 42315, 31717, 26209, 47626, 8518, 35939, 5334, 4920, 19508, 14267, 11576, 24852, 11447"
23107,test,"47766, 44765, 10369, 25890, 13147, 28204, 1103, 34429, 27845, 16797, 38747, 40593, 4945, 11408, 28985, 12576, 27663, 14161, 32734, 27086, 2099, 12638, 16965, 36076, 44359, 16570, 29675, 24964, 40723, 40708, 26497, 6473, 45056"
25536,train,"23341, 15604, 19348"
14513,train,"1582, 32303, 28384, 16797, 17122, 33357, 26826, 21292, 28634, 1408, 9458, 19078, 16539, 12782, 48568, 48454, 17056, 41844, 26094, 17596"
10830,train,"24253, 27247, 29180, 9637, 21469, 15693, 12324, 32685, 24447, 30489, 14386, 29388, 45221, 44293, 6606, 34124, 42828, 27284, 21804, 6655, 27627, 31433, 13712, 35633, 25837, 8835, 33387, 37307, 11777, 8615, 35951, 4605, 20842, 14259, 40706, 35547, 13176, 44377, 13874, 15290, 2979, 42768, 47734, 24830, 26604, 18583, 19101, 24506, 3339, 16616, 25195, 15719, 17794, 5499"
185225,test,"8859, 8224, 20868, 37, 4619, 49060, 47141, 11624, 39084, 45769, 17896"
101042,train,"18610, 6336, 33000, 47766, 35503, 7563, 2781, 19875, 4605, 11182, 5876, 2979, 18382"
93286,train,"24852, 22825, 18531, 39877, 4920, 9839, 5456, 1508, 47766"
37181,test,"1244, 23803, 33443, 38562, 32177, 44987, 2091, 37067, 10243, 46979, 39947, 31964, 40688"
42770,test,"21195, 24964, 4790, 25533, 38312, 1979, 30391, 15861, 33862, 23622, 47209, 10749, 21616, 13076"
114824,train,"3617, 49139, 13176, 17615, 27125, 46402, 35458, 21333, 29758, 46039, 13966, 18362, 30233, 17341, 16968"
168167,train,"18502, 44008, 25295, 13176, 21137, 14633, 10126, 37807, 28067, 22260"
79345,train,"40709, 41890, 16083, 15763, 10814"
94792,test,38318
1106,train,"33007, 207, 24699, 17888"
28026,train,"24852, 14947, 44632, 45223, 36406, 12664, 18606, 21910, 39275, 26096, 22035, 24518, 27548, 20520, 8022, 36032, 7299, 1999, 38383, 8518, 27156"
84587,train,"21288, 16797, 11488, 44987, 33129, 14063, 32211, 6128, 8174"
103728,test,"40852, 28985, 47626, 45504, 34197, 22395, 37718, 38544, 46584, 21137, 14881, 2452, 39080, 30471, 11777, 46667, 18382, 25093, 34358"
158856,test,"24852, 5782, 15923, 25670, 9755, 21376, 18362, 16234, 47570, 40408, 47357"
138574,test,"36011, 39108, 41842, 27966, 17795, 47209, 18465, 25133, 30442, 21137, 15576, 6873, 10499, 34969, 23029"
151177,test,"25659, 24852, 11777, 19678, 47209, 38266, 5451, 16349"
147487,test,"47766, 37158, 32177, 16363, 26209, 29363, 25980, 43967, 42265, 22559, 117, 38067, 20638, 27845, 39928, 21137, 33741, 41658, 24830, 4799, 41990, 23236, 19385, 11790, 36857"
194990,train,"29487, 47345, 13176, 18234, 26209, 35824, 34244, 44661, 20869, 4031, 43726, 35951"
161155,train,"44471, 8174, 49044, 3835, 4472, 46206, 19968, 34745, 40268, 19659, 24154, 34819"
8354,test,"47209, 19366, 30391, 22041, 29721, 41817, 8177, 27966, 13176, 42241, 29700, 34243, 25919, 6193, 40541"
161699,train,"11782, 13629, 30720"
190216,test,"35914, 28931, 20955, 16816, 2863"
112562,test,"34969, 47209, 16797, 28204, 47626"
137782,train,"5258, 27796, 26405, 21195"
8161,train,"47912, 20899, 20738, 5077, 44473, 47015, 18543, 42110"
3519,train,"22935, 33884, 15464, 9370, 22000, 10151, 34358, 4966, 44683, 49098, 31553, 47626"
37192,test,"42244, 22504, 24221, 24852, 32486, 6101, 17461, 6187, 37646, 2360"
180314,test,"24852, 24024, 27086, 25272, 10305, 8174"
118477,train,"18465, 2228, 6000, 13176"
147061,train,"13733, 48364, 12140, 19863, 15294, 4907, 14197"
18037,test,"18889, 36606, 24838"
36269,test,"8859, 34234, 19019, 19906, 5727, 39475, 8580, 18205, 4472, 10106, 23763, 8424, 6142, 47626, 29553, 33768, 24561, 4592, 24204, 17053, 18019, 39962, 13276, 1408, 20512, 38984, 34249, 12157, 5770, 29089, 41569, 17251, 24097, 29870, 10868, 26257"
198321,test,"13176, 2855, 2063, 38657, 47225, 33407, 30391, 40706, 45063, 26209, 27325, 30489, 32467, 27730, 33055, 8277, 1939, 34561, 46847, 26347, 23622"
162045,test,"48335, 38664, 9953, 33119, 24425, 4493, 21333, 30597, 33129, 27033, 30274, 4889, 13866, 40028, 10673"
99413,train,"1940, 31683, 25144, 18534, 38200, 19993, 43692, 7837, 24649, 588, 20269, 40330, 31558, 27570, 9130, 44234, 27796, 35898, 36854"
173027,train,19660
42943,test,"23405, 32102, 12050, 26348, 40080, 18201, 32829, 39891, 16334, 19068, 44142, 47626, 40706, 22935, 17872, 40825, 23288, 13643, 42731, 5385, 33506, 9972, 11929, 13293, 1995, 21903, 4675"
162150,train,"8120, 10402, 42356, 18362, 1695"
55557,train,"9494, 3258, 22731, 6849, 37103, 37552, 16290, 11712, 13819, 47652, 47626, 23644, 2820, 14702, 9507, 41950, 8424, 4605"
179839,train,"18370, 40604, 781, 16083, 24852, 37158, 18441, 4367, 9038, 48595, 10749, 35004"
164441,train,16746
179693,train,"4392, 27642, 23236, 39190, 48116, 8670, 2979, 42736, 31343, 49416, 35998, 22034, 39812, 25890"
136617,train,"44632, 32019, 30992, 23645, 38511, 37, 7017, 39993, 8650, 18104, 16647, 39161, 20915, 37097, 8424, 432, 32570, 10151, 43841"
136184,test,"16290, 17145, 3873, 2043, 21070, 19970"
54859,test,"30450, 41844, 3721, 32981, 21137, 3957, 22224, 20178, 45229, 13176, 43889, 33814, 7781, 6933, 26131, 5303, 17038, 49192, 12450, 27548"
40170,train,"34126, 12107, 42265, 39475, 13198, 25890, 5933, 28204, 24852, 23909, 44661, 33640, 40706, 47766, 24184, 15290, 48775, 8518, 4605, 37687, 40708, 47626, 45007"
174457,test,"23102, 29103, 31960, 9598, 30169, 44475, 12916, 26730, 33674, 6500, 23252, 1214"
117239,test,"8021, 49191, 22328, 1700, 47792, 40992, 11226, 48894, 34214, 258, 42450, 22559, 9124, 31869, 42940, 46575, 18479, 25931, 4799"
129061,train,"9510, 8501, 47626"
33439,train,"13176, 13877, 5134, 21019, 20995, 35132, 47209, 16589, 35140, 4920, 6104, 27845, 11005, 21227, 45364, 26856, 22035, 35336, 41950, 15937, 21616, 29987"
47334,train,"24852, 14947, 13712, 37552, 4451, 9177, 32096, 27554, 26201, 4461, 8959, 3066, 32757, 37646, 34688, 39858, 22474, 14161, 43961, 38557"
112142,train,"26604, 22825, 38159, 42495"
164422,train,"38504, 8193, 42483, 20577, 5248, 43063, 13283, 35919, 32816, 24576"
43108,train,"27086, 27845, 3376, 21903, 9839, 41588, 22035, 42265, 27243"
154862,test,"4038, 23802, 24204, 6873"
21007,train,"27156, 38689, 13176, 24184, 43352, 39928, 37524, 29987, 42585, 5456, 15290, 49683, 31717, 34358, 26209, 26800, 260, 16797, 26604, 4920, 9092, 13457, 47766, 44795"
12301,train,"3627, 8424, 17794, 19068, 46667"
194788,test,"45007, 17795, 35163, 13176, 30720, 14992, 25890, 45646, 11262"
97182,train,"33065, 45511"
189162,train,"27903, 45698, 5496, 39275, 24852, 41623, 42353, 5723, 6377, 10500, 43802"
165922,train,"42972, 12069, 34824, 21903, 14858, 3843, 29405, 11494, 31717, 37524, 10246, 39984, 38539, 41218, 11071, 18168, 39877, 44030, 8988, 41006, 44910"
177595,train,"46059, 16797, 25146, 8424, 29628"
5103,train,"13176, 24838, 13780, 29662, 46667, 22935, 48679, 19048, 26192, 23165, 16759, 23643, 43712"
109329,train,"37646, 33055, 9387, 47209, 45066, 25340, 25272, 19057, 8467, 31371, 43352, 8174"
24723,train,"5782, 33682, 47087, 27548, 19156, 46676, 22124, 30169, 7177, 21949, 39796, 27086, 5640, 2962, 22089, 32099, 38553, 15322, 29950, 21465, 6411, 7605, 48348, 4213, 25443, 18281, 26193, 32156, 8475"
127948,train,10441
8111,train,"30967, 46603, 30391, 45445, 21083, 12250, 14399, 43352, 23734, 41844, 4605, 9387, 28571, 33401, 45535"
128002,train,"24852, 39408, 26604, 9076, 40063, 25630, 18615, 30489, 31683, 34949, 15902, 40529, 27086, 31334, 5322, 37322, 7781"
15006,train,"21137, 41588, 24852, 39958, 36679, 6962, 26914, 21170, 26283, 32655, 31257, 19057, 27966, 27104, 21413, 29256, 22035, 40310, 8006, 14467, 4367, 43961"
112682,train,"6635, 3892, 36691, 14947, 22062, 5315, 39351, 39993, 13536, 32330, 2646"
66640,train,"27509, 27086, 13176, 47209, 46383"
27348,train,"17462, 29503, 34024, 36258, 14788, 25152, 6463, 46260, 24117, 13423, 673, 43248, 46572, 24852, 43772, 2745, 38739, 17303, 44566, 2416, 39127, 16797, 48183, 27323, 15528, 34407, 34134, 43875, 49139, 17264"
15072,test,"22935, 35175, 28515"
51551,test,"49241, 47766, 14161, 8518, 20127, 38293, 29487, 47626, 16797, 21903, 35939, 41463, 25340, 3999, 38510, 7649, 26604, 3376, 13176, 30391, 45007, 13560, 29675, 32017, 27958, 13988, 22935, 39877, 15392, 41690, 42557, 33316, 18963, 32205, 24830"
64457,train,"40338, 5025, 12496, 28842, 45"
127595,train,"42735, 24852, 4799, 28204"
26113,train,"39475, 7179, 46709, 39162"
172517,train,"24852, 27086, 47144, 32338, 27663, 38033, 24253, 30021, 31802, 43263, 21019"
173663,train,"42828, 17956"
126890,train,"27104, 25753, 24010, 27156, 45948, 8467, 30135"
51780,train,44632
179718,train,"3957, 27470, 48450, 20857, 41596, 34243, 14112, 25370"
148653,train,"32403, 44142, 41549, 33845, 22040, 11182, 47185, 29893, 15391, 39993"
184956,test,"24852, 6852, 3039, 22866, 39256, 17819, 5077, 27045, 29345, 9387"
196707,train,"27246, 32331, 44988, 47366, 23909, 16797, 40281, 4306, 32833, 47357, 264, 10235, 6991, 5077, 20293, 15923, 3107, 39041, 27239, 11555"
82991,train,"42002, 29075"
180462,test,"12053, 47272, 4962, 24852, 11352, 33787, 38313, 8061, 29719, 43369, 47616, 41217, 5212, 13143, 21903, 40174, 21405, 38453, 8138, 8021, 15290, 47766, 47626, 12732, 36695, 13646, 21137"
18868,train,"30597, 10957, 30233, 37203, 11121, 27398, 45503, 7877, 7862, 12276"
130026,train,"5385, 33198, 37917, 28427, 49144, 30233, 9387, 16797, 44536, 39332, 19488, 10819, 14168, 26497, 24852, 19656"
156737,test,"30391, 13176, 27845, 22035, 41787, 260, 42633, 22224, 46676, 17794, 36640, 45767"
171245,train,"4138, 10621, 9059, 10, 17835, 8718"
53525,train,"24852, 16797, 42244, 34590"
115560,test,"3957, 28204, 13870, 35988, 27437, 33129, 3545, 9474, 29270, 6303, 48450, 21057, 43295, 36881, 10337, 26242, 42768, 36726, 46720, 28601, 27104, 15290, 26876, 40516, 20685, 24852, 26168, 42242, 31506, 28725, 44845"
185605,train,"32828, 4274, 11629, 6692, 29092, 45208, 31238, 8412, 12581, 46823, 21747, 3579, 39225, 47144, 29556, 22008, 42585, 14996, 21955, 12625, 44561, 9554, 41140, 12838"
148969,test,"23937, 1933, 19202"
98208,test,"39216, 31640, 2593, 27845, 47626, 5077, 39928, 16797, 30305, 46166, 24390, 45007, 41065, 33731"
22053,test,"40604, 13829, 9020"
27995,test,"9387, 35413, 37011, 16494, 31268, 13194, 43279, 4942, 19348"
133716,test,"39621, 5785, 3896, 32227, 24838, 16759, 48679, 28918, 9550, 4932, 43744"
23163,train,"33543, 38456"
160925,train,"12107, 12756, 45965, 18594, 651"
33557,test,"24852, 47931, 449, 19348, 32679, 27092, 41651, 34050, 11281, 6128, 14146, 18233, 10335, 4006, 43199, 1543, 22809, 5070, 26917, 19514, 48026, 44475, 43534, 25721, 16953, 23095, 7567, 37262, 29289, 46138, 12087, 49139, 6369, 19228, 29690, 38959, 34927, 27485, 9834, 17936"
23132,test,"24339, 19767, 9358"
64878,test,"27845, 33787, 33754, 8251, 9534, 45447, 44632, 30776, 9076, 13708, 8021, 22035, 27086, 48174, 29622, 31801, 24489, 46802, 27966, 26914, 13565, 5450, 46667, 26604, 21137, 37288, 45066, 13431, 1751, 10899, 21626"
66136,train,"5612, 2825, 25005, 34745, 40863, 18243, 15091, 43512, 8128"
144914,train,"12658, 35935, 27896, 38150, 35956, 5938, 30744, 1536, 44847, 32472, 38054, 33138, 44480, 31265, 13712, 1006"
126209,train,"19677, 11072, 47766, 41960, 33120, 22227, 26165, 17720"
130329,test,"21038, 10895, 14575, 846, 43692, 15899, 35912, 45123, 4605, 11136, 49517, 18656, 8424"
26258,train,"21137, 46313, 17461, 33731, 41950, 781, 37508, 4920, 30391, 18883"
181629,test,"20345, 26209"
84230,train,"1217, 9076, 30201, 43263, 22040"
42875,test,"3798, 12341, 6184, 35347, 13575, 19887"
29374,train,"10331, 7412, 33754, 4957, 18523, 30169"
79719,train,"22089, 6508, 3957, 49247, 47766, 31717, 43352, 39947, 37687, 24373, 31964, 4605, 3822, 27012, 40892, 10749, 1621, 21938, 24964, 20734, 32691, 10132, 5746, 21903, 2433, 37646, 12576"
163363,test,"5212, 17630, 24852, 47626, 45066, 4945, 34050, 37158, 31865, 43352, 10106, 44632, 43961, 1090, 13984, 26429, 16797, 17600, 7781, 44765, 26209, 41844, 46979, 28985"
146885,test,"33198, 5479, 37288, 38159, 5876, 43192, 42736, 39475"
182375,train,"45007, 8670, 24964, 36695, 14462, 42768, 44008, 37141, 47652, 26756"
83755,train,"35906, 7968, 44100, 46031, 23744, 41158, 21879, 41722, 26395, 41183, 14939, 10053, 17341, 21333"
95477,train,"5876, 12341, 32059, 13517, 44753, 11777, 11068, 12206, 33000"
26605,train,"35594, 15424, 5782, 33647, 30620, 5194, 10054, 24852, 33222"
92379,train,"38277, 3957, 46616, 8866, 47780"
36590,train,"7175, 10337, 7035, 39430, 47209, 20345"
72039,train,"39275, 8470, 13623, 7522, 31981, 47211, 16797, 22825, 19057, 6218, 48890"
193972,train,"24782, 47766, 4799, 48097, 6046"
9357,train,"45066, 25659, 17600, 42768, 10246, 26209, 33731, 34530, 38293, 12409, 48094, 8518, 31717, 40604, 5876, 12845, 40377, 37119"
186173,train,"35914, 13176, 39099, 47209, 13147, 1364, 432, 23405, 8671, 30561, 23537, 49533, 34551, 7500"
45299,train,"9124, 49235, 1831, 9284, 14381, 22559, 47792, 43295, 38944, 46886, 16103, 2979, 18355, 42165, 40338, 18394, 5068, 16797, 28199, 21137, 3696, 18618, 47977, 10706, 31956, 39982, 32799, 17518, 11154, 26094"
